image,name,price,supermarket_name,category
https://metroio.vtexassets.com/arquivos/ids/503758-144-144?v=638381075006670000&width=144&height=144&aspect=true,Tripack Leche Parcialmente Descremada Gloria Sin Lactosa Caja 1L ,S/ 14.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/503757-144-144?v=638381075001600000&width=144&height=144&aspect=true,Tripack Leche Entera UHT Gloria Caja 1L ,S/ 14.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496867-144-144?v=638349002651870000&width=144&height=144&aspect=true,Sixpack Leche Ultrafiltrada Gloria Sin Lactosa Lata 395g ,S/ 22.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241543-144-144?v=638173833899230000&width=144&height=144&aspect=true,Mantequilla con Sal Gloria 390g ,S/ 19.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/246436-144-144?v=638173942598000000&width=144&height=144&aspect=true,Tripack Leche Entera UHT Gloria Bolsa 900ml ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/317359-144-144?v=638180563184100000&width=144&height=144&aspect=true,Sixpack Leche Concentrada Sin Lactosa Laive Botella 400g ,S/ 22.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/397276-144-144?v=638180795384630000&width=144&height=144&aspect=true,Pack x6 Leche Evaporada Gloria Entera ,S/ 24.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242807-144-144?v=638173840064630000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Fresa Galonera 1.7kg ,S/ 8.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248376-144-144?v=638173947633970000&width=144&height=144&aspect=true,Sixpack Mezcla Láctea Ideal Cremosita Lata 390g ,S/ 21.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248416-144-144?v=638173947720670000&width=144&height=144&aspect=true,Pack x6 Mezcla Láctea Laive Sin Lactosa 480g ,S/ 18.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/506917-144-144?v=638398245693670000&width=144&height=144&aspect=true,Fourpack Leche Semidescremada UHT Laive Sin Lactosa Caja 946ml ,S/ 21.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241549-144-144?v=638173833920200000&width=144&height=144&aspect=true,Mantequilla con Sal Laive 180g ,S/ 11.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/503760-144-144?v=638381075015770000&width=144&height=144&aspect=true,Tripack Leche Parcialmente Descremada Gloria Light Caja 1L ,S/ 14.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/286507-144-144?v=638179312828300000&width=144&height=144&aspect=true,Sixpack Mezcla Láctea Bonlé Familiar Caja 480g ,S/ 19.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/459983-144-144?v=638285830638100000&width=144&height=144&aspect=true,Sixpack Leche Light Laive Sin Lactosa Botella 390g ,S/ 22.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509545-144-144?v=638416930279400000&width=144&height=144&aspect=true,Mantequilla con Sal Gloria 180g ,S/ 9.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242808-144-144?v=638173840067130000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Vainilla Galonera 1.7kg ,S/ 8.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/409198-144-144?v=638181174315600000&width=144&height=144&aspect=true,Queso Edam Sandwich Laive Paquete 440 g ,S/ 23.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/418179-144-144?v=638279366435370000&width=144&height=144&aspect=true,Yogurt Griego Vakimu Original 1 Kg ,S/ 16.80 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/456953-144-144?v=638285709188070000&width=144&height=144&aspect=true,Pack x8 Leche Reconstituida Gloria Niños Lata 395g ,S/ 29.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248468-144-144?v=638173947876670000&width=144&height=144&aspect=true,Leche Entera UHT Laive 900ml ,S/ 4.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248372-144-144?v=638173947625500000&width=144&height=144&aspect=true,Sixpack Leche Reconstituida Gloria Niños Lata 395g ,S/ 22.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490318-144-144?v=638327830290300000&width=144&height=144&aspect=true,Yogurt Bebible Laive con Fresa 1.7kg ,S/ 10.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/456952-144-144?v=638285709155500000&width=144&height=144&aspect=true,Twelvepack Leche Reconstituida Gloria Lata 395g ,S/ 43.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/396501-144-144?v=638180790644400000&width=144&height=144&aspect=true,Pack x6 Leche Concentrada Laive 6.4 Grasa 400g ,S/ 22.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240967-144-144?v=638173830887570000&width=144&height=144&aspect=true,Queso Fresco Light Cuisine & Co x kg ,S/ 34.00  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/396390-144-144?v=638180790006330000&width=144&height=144&aspect=true,Yogurt Griego Descremado Danlac Sabor Natural Frasco 900g ,S/ 16.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509208-144-144?v=638415525744400000&width=144&height=144&aspect=true,Pack x8 Mezcla Láctea Ideal Amanecer Lata 390g ,S/ 23.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/453254-144-144?v=638285241759670000&width=144&height=144&aspect=true,Leche Reconstituida Gloria Lata 395g ,S/ 4.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/514780-144-144?v=638448465831430000&width=144&height=144&aspect=true,Yogurt Gloria Griego Sabor Frutos Rojos 800g ,S/ 6.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240797-144-144?v=638173829931100000&width=144&height=144&aspect=true,Queso Philadelphia Kraft Original Caja 180 g ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/417959-144-144?v=638279362148100000&width=144&height=144&aspect=true,Queso Edam Laive + Jamón Americano Suiza ,S/ 13.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/418180-144-144?v=638279366453000000&width=144&height=144&aspect=true,Yogurt Griego Vakimu Frutos del Bosque 1 Kg ,S/ 16.80 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242806-144-144?v=638173840061970000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Durazno Galonera 1.7kg ,S/ 8.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490317-144-144?v=638327830283730000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sabor Vainilla Francesa 1.7kg ,S/ 10.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/404482-144-144?v=638181135845870000&width=144&height=144&aspect=true,Pack x6 Leche Sabor Chocolate Laive 180ml ,S/ 9.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241548-144-144?v=638173833918170000&width=144&height=144&aspect=true,Mantequilla con Sal Laive 180g ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490322-144-144?v=638327831513030000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sbelt Sabor Fresa 1.7kg ,S/ 11.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/506914-144-144?v=638398245681470000&width=144&height=144&aspect=true,Fourpack Leche Entera UHT Laive Caja 946ml ,S/ 21.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/377695-144-144?v=638180591059970000&width=144&height=144&aspect=true,Twopack Bebida de Almendra Laive Vio Sabor Vainilla Caja 946ml ,S/ 18.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248245-144-144?v=638173947302270000&width=144&height=144&aspect=true,Yogurt Frutado con Frutos del Bosque Danlac Botella 900g ,S/ 9.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240890-144-144?v=638173830459770000&width=144&height=144&aspect=true,Queso Edam Laive 180g ,S/ 11.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/513754-144-144?v=638436153919870000&width=144&height=144&aspect=true,Queso Fresco Laive x kg ,S/ 38.20  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248431-144-144?v=638173947762730000&width=144&height=144&aspect=true,Leche Entera Pasteurizada Danlac Botella 900ml ,S/ 6.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241536-144-144?v=638173833872500000&width=144&height=144&aspect=true,Mantequilla Plusa Con Sal Barra 200 g ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/458344-144-144?v=638285760541030000&width=144&height=144&aspect=true,Crema a Base de Mantequilla Laive 350g ,S/ 12.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/306513-144-144?v=638179483664400000&width=144&height=144&aspect=true,Queso Edam en Tajadas Braedt 180g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241522-144-144?v=638173833804200000&width=144&height=144&aspect=true,Margarina Sello de Oro 200g ,S/ 4.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240977-144-144?v=638173830938100000&width=144&height=144&aspect=true,Queso Fresco Bonlé x kg ,S/ 36.50  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/454914-144-144?v=638285325681000000&width=144&height=144&aspect=true,Sixpack Leche Parcialmente Descremada Gloria Niños Sabor Chocolate Caja 180ml ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/506915-144-144?v=638398245686300000&width=144&height=144&aspect=true,Fourpack Leche Semidescremada UHT Laive Light Caja 946ml ,S/ 21.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/426618-144-144?v=638280593454900000&width=144&height=144&aspect=true,Yogurt Natural SKYR Plusa 500g ,S/ 18.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248242-144-144?v=638173947297430000&width=144&height=144&aspect=true,Yogurt Frutado con Fresa Danlac Botella 900g ,S/ 9.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248312-144-144?v=638173947476800000&width=144&height=144&aspect=true,Sixpack Bebida de Soya Soy Vida Lata 395g ,S/ 15.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240966-144-144?v=638173830879730000&width=144&height=144&aspect=true,Queso Fresco Cuisine & Co x kg ,S/ 34.00  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248486-144-144?v=638173947914200000&width=144&height=144&aspect=true,Bebida Chocolatada La Preferida 800ml ,S/ 2.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/514407-144-144?v=638446737734270000&width=144&height=144&aspect=true,Queso Parmesano Bonlé Sobre 35 g ,S/ 4.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/246243-144-144?v=638173942106600000&width=144&height=144&aspect=true,Queso Mozzarella Bonlé bola 250 g ,S/ 13.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/396500-144-144?v=638180790637070000&width=144&height=144&aspect=true,Sixpack Leche Reconstituida con Vitaminas Gloria Lata 170g ,S/ 11.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490315-144-144?v=638327829672200000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sbelt Sabor Vainilla Francesa 1.7kg ,S/ 11.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241529-144-144?v=638173833837470000&width=144&height=144&aspect=true,Margarina Manty Clásica 300g ,S/ 5.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/293872-144-144?v=638179320372230000&width=144&height=144&aspect=true,Sixpack Mezcla Láctea Sin Lactosa Bonlé Caja 480g ,S/ 19.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/398230-144-144?v=638180801248000000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Lúcuma Galonera 1.7kg ,S/ 8.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/395211-144-144?v=638180782176570000&width=144&height=144&aspect=true,Queso Edam Bonlé en Tajadas 500g ,S/ 25.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/501758-144-144?v=638369734070730000&width=144&height=144&aspect=true,Yogurt Gloria Battimix Vainilla 146g ,S/ 2.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/400801-144-144?v=638181126614570000&width=144&height=144&aspect=true,Leche Ultrafiltrada Gloria Sin Lactosa Lata 395g ,S/ 4.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/514785-144-144?v=638448465847900000&width=144&height=144&aspect=true,Yogurt Gloria Griego Sabor Natural 800g ,S/ 6.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/506916-144-144?v=638398245689900000&width=144&height=144&aspect=true,Fourpack Leche Descremada UHT Laive Sbelt Caja 946ml ,S/ 23.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/393571-144-144?v=638180614113630000&width=144&height=144&aspect=true,Leche Uht Vigor Bolsa 800ml ,S/ 3.80 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496886-144-144?v=638349002717370000&width=144&height=144&aspect=true,Sixpack Mezcla Láctea Bonlé Bajo en Grasa Caja 480g ,S/ 19.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240781-144-144?v=638173829839400000&width=144&height=144&aspect=true,Queso Mozzarella Laive 250g ,S/ 12.49 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/513752-144-144?v=638436153912030000&width=144&height=144&aspect=true,Queso Fresco Sin Lactosa Laive x kg ,S/ 39.00  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490320-144-144?v=638327831500500000&width=144&height=144&aspect=true,Yogurt Bebible Laive con Lúcuma 1.7kg ,S/ 10.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/306518-144-144?v=638179483671300000&width=144&height=144&aspect=true,Queso Gouda en Tajadas Braedt 180g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/503759-144-144?v=638381075010600000&width=144&height=144&aspect=true,Tripack Leche Parcialmente Descremada Gloria Niños Caja 1L ,S/ 14.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/513755-144-144?v=638436153923430000&width=144&height=144&aspect=true,Queso Fresco Laive Sbelt Laive x kg ,S/ 38.78  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/399050-144-144?v=638181122358900000&width=144&height=144&aspect=true,Twopack Bebida de Almendra Nature's Heart Sin Azúcar Caja 946ml ,S/ 21.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/246070-144-144?v=638173941645400000&width=144&height=144&aspect=true,Yogurt Entero Danlac Sabor Natural Botella 900g ,S/ 9.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/459981-144-144?v=638285830568830000&width=144&height=144&aspect=true,Sixpack Mezcla Láctea Bonlé Defensis Lata 395g ,S/ 13.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496763-144-144?v=638349000448470000&width=144&height=144&aspect=true,Leche Concentrada Laive Bolsitarro 390g ,S/ 3.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/317365-144-144?v=638180563189100000&width=144&height=144&aspect=true,Leche Concentrada Sin Lactosa Laive Botella 400g ,S/ 4.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248476-144-144?v=638173947895100000&width=144&height=144&aspect=true,Leche Entera UHT Gloria Bolsa 900ml ,S/ 4.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509201-144-144?v=638415525720430000&width=144&height=144&aspect=true,Sixpack Mezcla Láctea Ideal Amanecer Lata 390g ,S/ 18.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248480-144-144?v=638173947903400000&width=144&height=144&aspect=true,Leche Parcialmente Descremada Gloria Sin Lactosa Bolsa 900ml ,S/ 5.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/514782-144-144?v=638448465837300000&width=144&height=144&aspect=true,Yogurt Gloria Griego Sabor Frutos Rojos 120g ,S/ 2.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/398147-144-144?v=638180800809000000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Guanábana Galonera 1.7kg ,S/ 8.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248413-144-144?v=638173947712400000&width=144&height=144&aspect=true,Pack x6 Mezcla Láctea Laive Light 480g ,S/ 21.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241550-144-144?v=638173833925530000&width=144&height=144&aspect=true,Mantequilla Sin Sal Laive 180g ,S/ 11.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240994-144-144?v=638173831032900000&width=144&height=144&aspect=true,Queso Fresco Gloria Molde 400 g ,S/ 37.90  x kg,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/396392-144-144?v=638180790019300000&width=144&height=144&aspect=true,Yogurt Griego Descremado con Arándano Danlac Frasco 900g ,S/ 16.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242805-144-144?v=638173840059630000&width=144&height=144&aspect=true,Yogurt Bebible Yo Most Fresa Pack 6 Unid x 180 ml ,S/ 12.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/506925-144-144?v=638398245726100000&width=144&height=144&aspect=true,Fourpack Leche Semidescremada UHT Laive Sin Lactosa Light Caja 946ml ,S/ 22.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/417794-144-144?v=638279358884600000&width=144&height=144&aspect=true,Leche Evaporada Entera Cuisine & Co 410g ,S/ 3.85 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/399198-144-144?v=638181123154370000&width=144&height=144&aspect=true,Leche Reconstituida Gloria Light Lata 395g ,S/ 4.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248506-144-144?v=638173947956100000&width=144&height=144&aspect=true,Leche Parcialmente Descremada Gloria Sin Lactosa Caja 1L ,S/ 6.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/506912-144-144?v=638398245671870000&width=144&height=144&aspect=true,Leche Semidescremada UHT Laive Sin Lactosa Caja 946ml ,S/ 5.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/434655-144-144?v=638281505713170000&width=144&height=144&aspect=true,Leche UHT Entera Cuisine & Co Caja 1 lt ,S/ 5.80 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241539-144-144?v=638173833884800000&width=144&height=144&aspect=true,Mantequilla con Sal Gloria 90g ,S/ 6.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490314-144-144?v=638327829661970000&width=144&height=144&aspect=true,Yogurt Bebible Laive Sbelt Sabor Durazno 1.7kg ,S/ 11.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/436234-144-144?v=638281585052370000&width=144&height=144&aspect=true,Mantequilla con Sal Danlac Frasco 180g ,S/ 13.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/396502-144-144?v=638180790650200000&width=144&height=144&aspect=true,Leche Concentrada Laive 6.4 Grasa 400g ,S/ 4.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248496-144-144?v=638173947937170000&width=144&height=144&aspect=true,Leche Parcialmente Descremada Gloria Sabor Chocolate Caja 1L ,S/ 6.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248478-144-144?v=638173947897300000&width=144&height=144&aspect=true,Leche Parcialmente Descremada Gloria Light Bolsa 900ml ,S/ 5.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240919-144-144?v=638173830599600000&width=144&height=144&aspect=true,Queso Fundido Sabor Cheddar Bonlé En Tajadas 136g ,S/ 6.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242794-144-144?v=638173840024100000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Fresa Botella 1kg ,S/ 6.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509548-144-144?v=638416930289470000&width=144&height=144&aspect=true,Mantequilla Gloria Sin Sal 180g ,S/ 9.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490319-144-144?v=638327831495970000&width=144&height=144&aspect=true,Yogurt Bebible Laive con Durazno 1.7kg ,S/ 10.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240944-144-144?v=638173830751470000&width=144&height=144&aspect=true,Queso Duro Parmesano Rallado Crystal Farms Frasco 226 gr ,S/ 23.76 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240790-144-144?v=638173829894630000&width=144&height=144&aspect=true,Queso Parmesano Rallado Laive 35g ,S/ 4.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241524-144-144?v=638173833814530000&width=144&height=144&aspect=true,Margarina Dorina Clásica 450g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509546-144-144?v=638416930282370000&width=144&height=144&aspect=true,Mantequilla con Sal Gloria 180g ,S/ 13.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/514788-144-144?v=638448465858730000&width=144&height=144&aspect=true,Yogurt Gloria Griego Sabor Mango 800g ,S/ 6.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/401850-144-144?v=638181128516070000&width=144&height=144&aspect=true,Bebida de Almendra Laive Vio Sin Endulzar Caja 946ml ,S/ 10.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/418181-144-144?v=638279366471130000&width=144&height=144&aspect=true,Yogurt Griego Vakimu Arándano 1 Kg ,S/ 16.80 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248244-144-144?v=638173947299770000&width=144&height=144&aspect=true,Yogurt Frutado con Aguaymanto Danlac Botella 900g ,S/ 9.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240905-144-144?v=638173830536570000&width=144&height=144&aspect=true,Queso Fundido Bonlé En Tajadas 136g ,S/ 6.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240819-144-144?v=638173830073100000&width=144&height=144&aspect=true,Queso Preparado Cheddar Laive 12 tajadas ,S/ 12.20 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/395210-144-144?v=638180782171270000&width=144&height=144&aspect=true,Queso Edam Gloria en Tajadas 500g ,S/ 26.00 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240991-144-144?v=638173831021000000&width=144&height=144&aspect=true,Queso Crema Wong Original Caja 227 g ,S/ 10.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240820-144-144?v=638173830076970000&width=144&height=144&aspect=true,Queso Crema Sabor Natural Laive 227g ,S/ 10.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/504867-144-144?v=638386150472630000&width=144&height=144&aspect=true,Jamón Pizza Otto Kunz + Queso Edam 340g ,S/ 14.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/489794-144-144?v=638326645855070000&width=144&height=144&aspect=true,Yogurt Laive Sin Lactosa Fresa 1.7kg ,S/ 12.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242772-144-144?v=638173839920900000&width=144&height=144&aspect=true,Yogurt Batido con Trozos de Arándano Laive Griego 120g ,S/ 2.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/306517-144-144?v=638179483668930000&width=144&height=144&aspect=true,Queso Mozzarella en Tajadas Braedt 180g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/241526-144-144?v=638173833824070000&width=144&height=144&aspect=true,Margarina Dorina Light Pote 450 g ,S/ 9.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242769-144-144?v=638173839905730000&width=144&height=144&aspect=true,Yogurt Batido Descremado con Trozos de Fresa Laive Griego Frutado 120g ,S/ 2.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248318-144-144?v=638173947492170000&width=144&height=144&aspect=true,Fourpack Bebida con Soya Laive Vio Caja 946ml ,S/ 25.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/478988-144-144?v=638319621797530000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Slim Frutos Rojos Galonera 1.7kg ,S/ 9.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/242845-144-144?v=638173840253600000&width=144&height=144&aspect=true,Yogurt Frutado Gloria Fresa Vaso 120 g ,S/ 1.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/335098-144-144?v=638180572867200000&width=144&height=144&aspect=true,Yogurt Griego Mango con Fresa Pote 1 Kg ,S/ 16.80 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/355299-144-144?v=638180580608530000&width=144&height=144&aspect=true,Yogurt Descremado Vakimu Quark 500g ,S/ 14.70 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/490321-144-144?v=638327831505730000&width=144&height=144&aspect=true,Yogurt Bebible Laive con Guanábana 1.7kg ,S/ 10.30 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248482-144-144?v=638173947905430000&width=144&height=144&aspect=true,Leche Semidescremada UHT Laive Sin Lactosa 900ml ,S/ 4.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/459612-144-144?v=638285798657970000&width=144&height=144&aspect=true,Queso Edam Laive Sin Lactosa 180g ,S/ 11.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/247567-144-144?v=638173945492500000&width=144&height=144&aspect=true,Margarina Especial Sello De Oro Pote 400 g ,S/ 8.40 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/496842-144-144?v=638349002557730000&width=144&height=144&aspect=true,Pack Jamón Sandwich y Queso Edam San Fernando 157g ,S/ 8.60 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/326336-144-144?v=638180568949870000&width=144&height=144&aspect=true,Leche UHT Entera Gloria Botella 946 ml ,S/ 5.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/240863-144-144?v=638173830316400000&width=144&height=144&aspect=true,Queso Mozzarella Laive Light 250g ,S/ 13.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/509575-144-144?v=638417253670470000&width=144&height=144&aspect=true,Yogurt Bebible Gloria Slim Fresa Galonera 1.7kg ,S/ 9.50 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/248488-144-144?v=638173947919670000&width=144&height=144&aspect=true,Leche Entera UHT Gloria Caja 1L ,S/ 5.99 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/295642-144-144?v=638179462520070000&width=144&height=144&aspect=true,Bebida de Coco Laive Vio Caja 946ml ,S/ 10.90 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/488761-144-144?v=638325564359300000&width=144&height=144&aspect=true,Queso Crema Natural Delice Caja 190 g ,S/ 10.10 ,metro,Lacteos
https://metroio.vtexassets.com/arquivos/ids/513753-144-144?v=638436153916270000&width=144&height=144&aspect=true,Queso Fresco Artesanal Laive x kg ,S/ 37.30  x kg,metro,Lacteos
