image,product_brand,name,price,supermarket_name,category
https://s7d2.scene7.com/is/image/TottusPE/42531608_2?wid=240&hei=240&qlt=70,QUAKER,Avena Quaker Tradicional 900g,S/ 15.70,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41523103_1?wid=240&hei=240&qlt=70,CORN FLAKES,Cereal Corn Flakes sin gluten de 800 g,S/ 24.20,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42756819_2?wid=240&hei=240&qlt=70,3 OSITOS,Avena Premium 3 Ositos Precocida de 900 g,S/ 11.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10171145_1?wid=240&hei=240&qlt=70,QUAKER,Avena Quaker Oaks Quick 42oz,S/ 31.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/43153688_2?wid=240&hei=240&qlt=70,QUAKER,Avena Quaker Con Chía Y Al garrobo 330 g,S/ 8.60,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42151661_2?wid=240&hei=240&qlt=70,FITNESS,Cereal Fitness Original Nestlé 570 g,S/ 27.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42756589_2?wid=240&hei=240&qlt=70,3 OSITOS,Quinua Avena Hojuela 3 Ositos Precocida 900g,S/ 12.30,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42151662_2?wid=240&hei=240&qlt=70,FITNESS,Cereal de Miel y Almendras Fitness Nestlé 330 g,S/ 19.70,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42688405_1?wid=240&hei=240&qlt=70,CHOCAPIC,Cereal Chocapic Chocolate Nestlé de 540 g,S/ 24.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42151663_2?wid=240&hei=240&qlt=70,FITNESS,Cereal en hojuelas con pasas y coco Fitness de 330 g,S/ 19.70,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40765296_1?wid=240&hei=240&qlt=70,TOTTUS,Mermelada de Fresa Barril Tottus 1 kg,S/ 12.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42857124_4?wid=240&hei=240&qlt=70,NESCAFE,Café instantáneo Nescafé Fina Selección de 200 g,S/ 26.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42780005_2?wid=240&hei=240&qlt=70,KIRMA,Café Kirma Clásico 150 gr,S/ 14.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42828874_2?wid=240&hei=240&qlt=70,NESCAFE,Café instantáneo Nescafé Tradición 250 g,S/ 27.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/20029143_2?wid=240&hei=240&qlt=70,SPITZE,Algarrobina Spitze 800 g,S/ 19.20,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42063130_1?wid=240&hei=240&qlt=70,DOLCE GUSTO,Café Caramel Macchiato de Starbucks en 12 cápsulas,S/ 42.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10256363_2?wid=240&hei=240&qlt=70,,Miel de Abeja la Reyna de Oxapampa 750 g,S/ 34.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10164575_1?wid=240&hei=240&qlt=70,MC COLINS,Té Canela y Clavo Mc Colin's 100 Filtrantes,S/ 10.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41051667_2?wid=240&hei=240&qlt=70,TOTTUS,Granola con Frutos del Bosque 350 g,S/ 12.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42113900_2?wid=240&hei=240&qlt=70,GLORIA,Mermelada de fresa Gloria de 1 kg,S/ 14.10,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40546554_2?wid=240&hei=240&qlt=70,TOTTUS,Azúcar Rubia Tottus 5 kg,S/ 20.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41454769_1?wid=240&hei=240&qlt=70,CAFETAL,Café tostado y molido Cafetal Selecto 900 gr,S/ 43.20,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41051665_2?wid=240&hei=240&qlt=70,TOTTUS,Granola con Trozos de Chocolate Tottus 350 g,S/ 12.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40143679_1?wid=240&hei=240&qlt=70,MC COLINS,Manzanilla McColin's 100 Filtrantes,S/ 10.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42857125_1?wid=240&hei=240&qlt=70,ECCO,Cebada instantánea Ecco en Doypack de 250 g,S/ 12.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10166541_1?wid=240&hei=240&qlt=70,UNION,Granola con Miel Unión 400 g,S/ 16.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10164645_1?wid=240&hei=240&qlt=70,MC COLINS,Anís Mc Colin's 100 Filtrantes,S/ 10.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42099229_2?wid=240&hei=240&qlt=70,TOTTUS,GRANOLA TROCITOS DE FRESAS Y MAIZ GLASEADO 350 GR,S/ 9.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41267292_1?wid=240&hei=240&qlt=70,NESCAFE,Café instantáneo Nescafé Gold Blend 200 gr,S/ 39.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41958040_2?wid=240&hei=240&qlt=70,GLORIA,Mermelada de fresa Gloria 320 g,S/ 6.30,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41228790_2?wid=240&hei=240&qlt=70,HUERTO DEL EDEN,Infusión de Anís Huerto del Edén - 100 filtrantes,S/ 7.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41107125_2?wid=240&hei=240&qlt=70,KIRMA,Café instantáneo Nescafé Kirma 190 gr,S/ 20.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40037347_2?wid=240&hei=240&qlt=70,ANGEL,Cereal en Hojuelas de Maíz Azúcaradas Angel Zuck 1 kg,S/ 19.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41163293_1?wid=240&hei=240&qlt=70,KELLOGGS,Cereal Froot Loops Kellogg's 370 gr,S/ 27.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40363708_2?wid=240&hei=240&qlt=70,DULFINA,Azúcar Rubia Dulfina 5 kg,S/ 21.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42133836_2?wid=240&hei=240&qlt=70,TOTTUS,Granola con cereza y chocolate blanco Tottus 350 gr,S/ 9.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41218386_2?wid=240&hei=240&qlt=70,TOTTUS,Avena Hojuelas Precocidas Tottus de 1Kg,S/ 13.20,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40546553_1?wid=240&hei=240&qlt=70,TOTTUS,Azúcar Blanca Tottus 5 kg,S/ 24.30,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10315201_2?wid=240&hei=240&qlt=70,ANGEL,Cereal Hojuelas de Maíz Azúcaradas Angel Zuck 500 g,S/ 15.70,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40913221_2?wid=240&hei=240&qlt=70,TOTTUS,Azúcar Rubia Tottus 2 kg,S/ 9.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41231992_1?wid=240&hei=240&qlt=70,CAFETAL,Café tostado y molido Cafetal Selecto de 454 g,S/ 24,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42673639_1?wid=240&hei=240&qlt=70,LA FIDELIA,COFRE TENTACION ANDES LA FIDELIA 10UX25G,S/ 30.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40689990_2?wid=240&hei=240&qlt=70,TOTTUS,Miel de Abeja Tottus 600 g,S/ 29.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41048244_1?wid=240&hei=240&qlt=70,DOLCE GUSTO,Café con Leche Nescafé Dolce Gusto 16 Cápsulas,S/ 39.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40467799_1?wid=240&hei=240&qlt=70,NESCAFE,Café Espresso Nescafé Dolce Gusto 16 Cápsulas,S/ 39.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41231988_2?wid=240&hei=240&qlt=70,HUERTO DEL EDEN,Infusión de Té Canela y Clavo Huerto del Edén - 100 filtrantes,S/ 7.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41776758_2?wid=240&hei=240&qlt=70,KUSI,Mermelada de Arándano con Chía Kusi 230 g,S/ 10.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41204640_1?wid=240&hei=240&qlt=70,TOTTUS,MUSLI DE MANZANA TOTTUS X 375 G,S/ 8.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42366384_2?wid=240&hei=240&qlt=70,ALTOMAYO,Café tostado molido gourmet Altomayo 450 g,S/ 34.40,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42090115_2?wid=240&hei=240&qlt=70,BIGELOW BENEFITS,Infusión de Kión y Durazno Bigelow - 38 filtrantes,S/ 23.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42231106_1?wid=240&hei=240&qlt=70,NESCAFE,Cappuccino Nescafé Dolce Gusto 16 cápsulas,S/ 36.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40037349_2?wid=240&hei=240&qlt=70,ANGEL,Cereal en Hojuelas de Maíz ángel Flakes 1 kg,S/ 15.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41228789_2?wid=240&hei=240&qlt=70,HUERTO DEL EDEN,Infusión de Manzanilla Huerto del Edén con 100 filtros,S/ 7.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42336878_1?wid=240&hei=240&qlt=70,NESCAFE,Bebida Mocha Nescafé de 8 cápsulas,S/ 17.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42694783_2?wid=240&hei=240&qlt=70,,Mermelada de arándanos spread de 390 g,S/ 19.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42500667_2?wid=240&hei=240&qlt=70,ALTOMAYO,Café tostado molido clásico Altomayo de 450 g,S/ 25.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42370565_1?wid=240&hei=240&qlt=70,BIGELOW BENEFITS,Té verde de cúrcuma chile y matcha con beneficios Bigelow - 18 filtrantes,S/ 23.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42568902_2?wid=240&hei=240&qlt=70,ECCO,Cebada instantánea tostada Ecco de 170 g,S/ 9.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41963636_2?wid=240&hei=240&qlt=70,HELIOS,MERMELADA XTRA FRESA HELIOS X 340 G,S/ 16.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40690422_2?wid=240&hei=240&qlt=70,ANGEL,Cereal Angel Copix en Hojuelas de Chocolate 380 g,S/ 11.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/20029142_2?wid=240&hei=240&qlt=70,SPITZE,Sirope de Maple Spitze 800 g,S/ 15.20,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10164631_1?wid=240&hei=240&qlt=70,MC COLINS,Manzanilla Mc Colin's 25 Filtrantes,S/ 3.80,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40535311_2?wid=240&hei=240&qlt=70,ANGEL,Cereal Ángel Copix de Trigo Chocolate y Marshmellows 740 g,S/ 19.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/30018572_2?wid=240&hei=240&qlt=70,SPITZE,Sirope de Maple Spitze 480 g,S/ 11.20,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42183104_1?wid=240&hei=240&qlt=70,TOTTUS,Café tostado y molido Tottus 500 gr,S/ 19.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41742576_2?wid=240&hei=240&qlt=70,,Mermelada de Aguaymanto Diet Crema y Nata 330 g,S/ 32.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10454763_2?wid=240&hei=240&qlt=70,,Jalea Real Néctar de Reina 112 mL,S/ 43.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40062028_1?wid=240&hei=240&qlt=70,WAWASANA,Té Verde Diette Wawasana 21 Filtrantes,S/ 9.60,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42024498_2?wid=240&hei=240&qlt=70,GLORIA,Mermelada de fresa 310 g,S/ 5.70,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40904146_1?wid=240&hei=240&qlt=70,JUAN VALDEZ,Café Liofilizado Clásico Juan Valdez 95 g,S/ 34.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42113901_2?wid=240&hei=240&qlt=70,GLORIA,Mermelada de fresa 800 g,S/ 10.80,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41445780_2?wid=240&hei=240&qlt=70,,Nopal Flax con Piña Nuestra Salud 454 g,S/ 43.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40689991_2?wid=240&hei=240&qlt=70,TOTTUS,Miel de Abeja Tottus 960 g,S/ 48.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41763607_2?wid=240&hei=240&qlt=70,ERABL OR,Miel de maple orgánica Erabl Or de 250 mL,S/ 62.30,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41410915_1?wid=240&hei=240&qlt=70,MC COLINS,Infusión de té negro McColins naranja - 25 filtrantes,S/ 3.80,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42132309_1?wid=240&hei=240&qlt=70,LA FIDELIA,LA FIDELIA COFRE DULZURA DE LUCUMA 10UDSX25G,S/ 29.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41792805_1?wid=240&hei=240&qlt=70,GENERAL MILLS,Cereal Lucky Charms de General Mills de 297 g,S/ 45.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41792804_2?wid=240&hei=240&qlt=70,GENERAL MILLS,Cereal General Cinnamon Toast Crunch de 340 g,S/ 45.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40981116_2?wid=240&hei=240&qlt=70,,Semillas de Chía Premium Aldi 500 g,S/ 35.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40417021_2?wid=240&hei=240&qlt=70,NATURANDES,Linaza Familiar Naturandes 300 g,S/ 8.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42090116_2?wid=240&hei=240&qlt=70,BIGELOW BENEFITS,Té de hierbas de manzanilla y lavanda beneficios Bigelow 18 unidades,S/ 23.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42100246_1?wid=240&hei=240&qlt=70,NESCAFE,Café instantáneo descafeinado Nescafé 170 g,S/ 29.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/43184200_1?wid=240&hei=240&qlt=70,BIGELOW BENEFITS,Infusión Rose Mint Bigelow Benefits 18 Unidades,S/ 23.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42678092_1?wid=240&hei=240&qlt=70,BOB'S RED MILL,HOJUELAS AVENA BOBS RED MILL GLUTEN FREE 907G,S/ 54.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42889352_1?wid=240&hei=240&qlt=70,TOTTUS,Anís Tottus x 100 Sobres,S/ 2.90 - S/ 49.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41742581_2?wid=240&hei=240&qlt=70,,Mermelada de piña diet con crema y nata de 330 g,S/ 32.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41776755_2?wid=240&hei=240&qlt=70,KUSI,Mermelada de fresa con chía y stevia Kusi 230 g,S/ 11.20,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41742579_2?wid=240&hei=240&qlt=70,,Mermelada de higo diet crema y nata 330 g,S/ 32.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10256364_2?wid=240&hei=240&qlt=70,,Miel de Abeja la Reyna de Oxapampa 1.1 kg,S/ 51.80,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41648884_1?wid=240&hei=240&qlt=70,CAFFE,Café Blend Caffe 500 G,S/ 28.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40551398_2?wid=240&hei=240&qlt=70,2 CERRITOS,Choco Yogurt Cereal Bañado con Chocolate 2 Cerritos 350 g,S/ 19,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/43111020_1?wid=240&hei=240&qlt=70,ALTOMAYO,Café Instantáneo Altomayo Gourmet 170g,S/ 29.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40467796_1?wid=240&hei=240&qlt=70,NESCAFE,Café Lunidadesgo Nescafé Dolce Gusto 16 Cápsulas,S/ 39.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42951195_2?wid=240&hei=240&qlt=70,NESCAFE,Dolce Gusto Cápsula de Chococino Cocoa Selection 256 g,S/ 39.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42828875_2?wid=240&hei=240&qlt=70,KIRMA,Café Instantáneo Kirma Clásico 250 g,S/ 24.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42454825_1?wid=240&hei=240&qlt=70,LA FIDELIA,JARDIN ANCESTRAL LAFIDELIA 15UDSX37.5G,S/ 39.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42063127_1?wid=240&hei=240&qlt=70,DOLCE GUSTO,Café Americano Starbucks Dolce Gusto - 12 cápsulas,S/ 42.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42063129_1?wid=240&hei=240&qlt=70,DOLCE GUSTO,Café Cappuccino Starbucks - 12 Cápsulas de Cappuccino,S/ 42.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40923496_2?wid=240&hei=240&qlt=70,HELIOS,Mermelada de Melocotón Diet sin Azúcares Helios 280 g,S/ 15,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/43087489_1?wid=240&hei=240&qlt=70,ALTOMAYO,Café Instantáneo Altomayo Gourmet 150g,S/ 26.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/43207592_1?wid=240&hei=240&qlt=70,AMARU SUPERFOODS,Mezcla Digestiva Al Trono 450 g,S/ 38,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41763611_2?wid=240&hei=240&qlt=70,WASI ORGANICS,Granola de Bayas Wasi Organics 300 g,S/ 17.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42454824_1?wid=240&hei=240&qlt=70,LA FIDELIA,Infusiones Selectos Tisana Lafidelia con 15 filtrantes,S/ 39.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42454823_1?wid=240&hei=240&qlt=70,LA FIDELIA,Infusión Jardín Herbaria La Fidelia - 15 unidades,S/ 39.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41051666_1?wid=240&hei=240&qlt=70,TOTTUS,Granola con Pasas y Almendras Tottus 350 g,S/ 12.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41742582_2?wid=240&hei=240&qlt=70,,Mermelada de sauco diet con crema y nata de 330 g,S/ 32.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41742578_2?wid=240&hei=240&qlt=70,,Mermelada de fresa diet con crema y nata de 330 g,S/ 32.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10454965_2?wid=240&hei=240&qlt=70,,Propóleos Jarabe San José 120 mL,S/ 27.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/20087594_2?wid=240&hei=240&qlt=70,ALTOMAYO,Café Instantáneo en Polvo Altomayo 180 g,S/ 23.60,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42007855_1?wid=240&hei=240&qlt=70,ANGEL,CEREAL ANGEL MELI MAIZ TGO Y AVN MIEL BOLSA X840G,S/ 19.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40771536_2?wid=240&hei=240&qlt=70,UNION,Granola con Pasas y Almendras Unión 400 g,S/ 17,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40904142_1?wid=240&hei=240&qlt=70,JUAN VALDEZ,Café Molido Juan Valdez Colina 250 g,S/ 36.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41416046_2?wid=240&hei=240&qlt=70,TOTTUS,Avena y Chía en Hojuelas Tottus de 380 g,S/ 4,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40904143_1?wid=240&hei=240&qlt=70,JUAN VALDEZ,Café Molido Juan Valdez Cumbre 250 g,S/ 36.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40378880_1?wid=240&hei=240&qlt=70,MC COLINS,Hierba Luisa Mc Colin's 100 Filtrantes,S/ 10.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42261048_2?wid=240&hei=240&qlt=70,GRANO DE ORO,Hojuelas precocidas de avena Grano de Oro de 1 kg,S/ 10.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42099485_1?wid=240&hei=240&qlt=70,TOTTUS,Té de frutos del bosque Tottus 20 unidades,S/ 10.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42945272_1?wid=240&hei=240&qlt=70,LA PURITA,Cereal Pops Tres Maices 200g,S/ 14.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41163292_1?wid=240&hei=240&qlt=70,KELLOGGS,Cereal de Maíz Zucaritas Kellogg's 730 gr,S/ 30.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/20071600_2?wid=240&hei=240&qlt=70,WAWASANA,Infusión Dulces Sueños Wawasana 20 Filtrantes,S/ 4.70,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10172637_1?wid=240&hei=240&qlt=70,LA ABEJA REAL,Miel Eucalipto la Abeja Real 300 g,S/ 15.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42336877_1?wid=240&hei=240&qlt=70,NESCAFE,Cappuccino Nescafé Gold 10 unidades,S/ 17.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10163817_1?wid=240&hei=240&qlt=70,KELLOGGS,Cereal Corn Flakes Kelloggs 500 g,S/ 16.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10256362_2?wid=240&hei=240&qlt=70,,Miel de Abeja la Reyna de Oxapampa 600 g,S/ 30.70,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41929028_1?wid=240&hei=240&qlt=70,NATURANDES,Avena 7 Semillas Energía Naturandes 240 g,S/ 9.60,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40551405_2?wid=240&hei=240&qlt=70,SPITZE,Mermelada Ají Amarillo Spitze 280 g,S/ 12.20,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42780007_1?wid=240&hei=240&qlt=70,NESCAFE,Café Nescafé Tradición 150 g,S/ 18.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42794660_2?wid=240&hei=240&qlt=70,,Spread de Algarrobina de 530 g,S/ 24.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10163278_1?wid=240&hei=240&qlt=70,ALTOMAYO,Café Molido Altomayo 200 g,S/ 11.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42794672_2?wid=240&hei=240&qlt=70,NUNATURA,ANDEAN CRUNCH NUNATURA CHOCOLATE X 200GR,S/ 15.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41255716_2?wid=240&hei=240&qlt=70,TOTTUS,Mermelada de sauco Tottus de 240 g,S/ 10.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41074774_2?wid=240&hei=240&qlt=70,SUNKA,Infusión de Té Verde Sunka 50 Filtrantes,S/ 17.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41215721_2?wid=240&hei=240&qlt=70,ECOANDINO,Mermelada de Aguaymanto y Yacón con Agave Orgánico Ecoandino de 240 g,S/ 17.80,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42794667_2?wid=240&hei=240&qlt=70,STASH,Infusión de Menta Stach 20 g,S/ 31.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/43178888_1?wid=240&hei=240&qlt=70,BIGELOW,Te Lemon Ginger Plus Probiotics Bigelow x 18 Unidades,S/ 23.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42518957_2?wid=240&hei=240&qlt=70,NESTLE,Cereal de Maíz Integral Frutal Nestlé Trix 330 g,S/ 17.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42013961_2?wid=240&hei=240&qlt=70,ANGEL,Cereal Ángel Meli en Aros de Trigo y Miel 420 g,S/ 15.70,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40062027_2?wid=240&hei=240&qlt=70,WAWASANA,Té Verde Puro Wawasana 20 Filtrantes,S/ 9.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42694781_2?wid=240&hei=240&qlt=70,,Mermelada de fresa Spread 390 g,S/ 19.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42044278_1?wid=240&hei=240&qlt=70,LIPTON,Infusión de Frutos Rojos Lipton con 10 filtros,S/ 8.30,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10315199_2?wid=240&hei=240&qlt=70,ANGEL,Cereal Angel Flakes en Hojuelas de Maíz 500 g,S/ 11.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41663713_2?wid=240&hei=240&qlt=70,MC COLINS,Infusión de Té Verde McColins con 25 filtrantes,S/ 10.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41508710_1?wid=240&hei=240&qlt=70,STASH,Infusión de Frambuesa de la marca Stash con 20 filtros,S/ 31.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42497481_2?wid=240&hei=240&qlt=70,TOTTUS,Mermelada de fresa Tottus de 410 g,S/ 9.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10313492_2?wid=240&hei=240&qlt=70,OLIVOS DEL SUR,Algarrobina Olivos del Sur 500 g,S/ 22.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/10454948_2?wid=240&hei=240&qlt=70,,Jalea Real Néctar de Reina 500 mL,S/ 52.90,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/40871678_2?wid=240&hei=240&qlt=70,CROSOY,Barra de Ajonjolí y Pecanas Crosoy 150 g,S/ 12.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/41907780_1?wid=240&hei=240&qlt=70,BIGELOW,Blueberry Aloe Herbal Tea Bigelow 37g,S/ 23.50,tottus,Desayunos
https://s7d2.scene7.com/is/image/TottusPE/42373306_2?wid=240&hei=240&qlt=70,NATURES HEART,Infusión Nature's Heart Frutos Rojos 20 Filtros,S/ 9.90,tottus,Desayunos
