image,product_brand,name,price,supermarket_name,category
https://plazavea.vteximg.com.br/arquivos/ids/27363568-184-184/20328445.jpg?v=638276836985300000,FRIGON,Bife Angosto FRIGON x kg,S/ 37.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27174051-184-184/20356147.jpg?v=638258690898000000,FRIGON,Bife al Vacío FRIGON x kg,S/ 38.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27173991-184-184/20328469.jpg?v=638258689934530000,FRIGON,Bife Ancho FRIGON x kg,S/ 41.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27173992-184-184/20328446.jpg?v=638258689977630000,PLAZA VEA,Lomo Fino Porcionado FRIGON x kg,S/ 59.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27524771-184-184/20235354.jpg?v=638306520964770000,ARTISAN,Pollo Entero ARTISAN Libre de Antibióticos x k...,S/ 16.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/1874906-184-184/20220328.jpg?v=637588661922870000,SAN FERNANDO,Espinazo de pollo Empacada al vacío SAN FERNAN...,S/ 8.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/443982-184-184/20149786.jpg?v=637389226735200000,PLAZA VEA,Medallones de Atún Congelado Bolsa 1Kg,S/ 49.99 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/26761483-184-184/20198450.jpg?v=638229316068200000,SAN FERNANDO,Pollo Sazón Brasa SAN FERNANDO Bolsa 1.4Kg,S/ 19.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19996548-184-184/20183685.jpg?v=638017646171100000,PESCANOVA,Perico en Porciones PESCANOVA Congelado Bolsa ...,S/ 14.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/2188269-184-184/20103892.jpg?v=637636012993030000,SAN FERNANDO,El Bistecito SAN FERNANDO Bolsa 4un,S/ 9.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363512-184-184/20168644.jpg?v=638276835621200000,EL BUEN CORTE,Malaya de Res EL BUEN CORTE,S/ 34.50 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363514-184-184/20168643.jpg?v=638276835699000000,EL BUEN CORTE,Cuadril de Cadera de Res EL BUEN CORTE,S/ 52.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/794035-184-184/20116121.jpg?v=637487475528130000,LA FLORENCIA,Hamburguesa Casera de Res LA FLORENCIA,S/ 19.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/259512-184-184/20124486.jpg?v=637078816531670000,REDONDOS,Filete de Pechuga de Pollo Criollo REDONDOS Bo...,S/ 17.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363440-184-184/73966.jpg?v=638276833601770000,PLAZA VEA,Asado de Tira de Res,S/ 36.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19996146-184-184/65148.jpg?v=638017643525800000,PLAZA VEA,Filete de Pechuga de Pavita,S/ 25.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19996147-184-184/20025584.jpg?v=638017643555670000,PLAZA VEA,Filete de Muslo de Pavita,S/ 24.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/730920-184-184/52715.jpg?v=637479664096100000,PLAZA VEA,Pollo Fresco Light Sin Piel,S/ 14.70 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/28651503-184-184/20390080.jpg?v=638412811707270000,DOM PORQUITO,Lomito Fino de Cerdo DOM PORQUITO x kg,S/ 27.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27178938-184-184/20328454.jpg?v=638260698439470000,FRIGON,Colita de Cuadril FRIGON x kg,S/ 42.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27174049-184-184/20356149.jpg?v=638258690815370000,FRIGON,Chingolo de Res FRIGON x kg,S/ 24.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27173987-184-184/20328303.jpg?v=638258689718100000,FRIGON,Bola de Lomo Porcionado FRIGON x Kg,S/ 34.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27146280-184-184/20352670.jpg?v=638255235636670000,REDONDOS,REDONDOS Cerdo Sabor Adobo Bolsa 530g,S/ 22.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/26975558-184-184/20212681.jpg?v=638247756040230000,UMIFOODS,Porciones de Salmón sin Piel UMIFOODS Bolsa 1K...,S/ 52.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/25665651-184-184/20207676.jpg?v=638103764644730000,AZUL MARINO,Langostinos Crudos AZUL MARINO Bolsa 300g,S/ 19.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/10050692-184-184/20271595.jpg?v=637859394282700000,SANTA PRISCILA,Nuggets de Tilapia SANTA PRISCILA Bolsa 454g,S/ 19.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/1588242-184-184/20220325.jpg?v=637562936990970000,SAN FERNANDO,Pierna Especial de Pollo Empacada al vacío SAN...,S/ 15.49 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/585977-184-184/20206682.jpg?v=637435939973470000,ARTISAN,Muslitos de Pollo ARTISAN Libre de Antibiótico...,S/ 26.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/585976-184-184/20206723.jpg?v=637435939651630000,ARTISAN,Filete de Pechuga de Pollo ARTISAN Libre de An...,S/ 38.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/585970-184-184/20206737.jpg?v=637435938431000000,ARTISAN,Sasami de Pollo ARTISAN Libre de Antibióticos ...,S/ 41.80 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/585778-184-184/20206784.jpg?v=637435934465100000,UMIFOODS,Medallones de Tollo Azul UMI FOODS Bolsa 500g,S/ 20.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638344-184-184/20193059.jpg?v=637928642028570000,LA COLONIA,Malaya LA COLONIA x kg,S/ 31.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/16847315-184-184/20145739.jpg?v=637975297383300000,BELL'S,Langostino Cocido Pelado BELL'S 61/70 Chico Bo...,S/ 21.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/25828682-184-184/20145736.jpg?v=638131685029500000,BELL'S,Langostino Cocido Pelado BELL'S 21/30 Grande B...,S/ 21.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/518599-184-184/20145784.jpg?v=637417682090570000,REDONDOS,Pollada Criolla REDONDOS Media Pechuga y Piern...,S/ 16.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/259511-184-184/20124485.jpg?v=637078816528630000,REDONDOS,Filete de Pechuga de Pollo Oriental REDONDOS B...,S/ 17.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363494-184-184/20123116.jpg?v=638276835089230000,EL BUEN CORTE,Guiso de Cerdo Nacional Fresco x kg,S/ 28.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363480-184-184/20123114.jpg?v=638276834732100000,EL BUEN CORTE,Bondiola de Cerdo EL BUEN CORTE,S/ 36.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363478-184-184/20123115.jpg?v=638276834679930000,EL BUEN CORTE,Lomito Fino de Cerdo EL BUEN CORTE,S/ 37.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/378558-184-184/20081390.jpg?v=637328691955630000,REDONDOS,Alitas Sazonadas REDONDOS Buffalo Wings Caja 4...,S/ 15.70 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/518393-184-184/20099390.jpg?v=637417674537900000,EL BUEN CORTE,Albóndiga de Res EL BUEN CORTE,S/ 26.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/179179-184-184/20082847.jpg?v=635909128617800000,SAN FERNANDO,Enrollado de Bondiola de Cerdo SAN FERNANDO,S/ 29.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/518415-184-184/73949.jpg?v=637417675315870000,PLAZA VEA,Churrasco Largo de Res,S/ 36.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/404036-184-184/91652.jpg?v=637348517083500000,AQUA,Filete de Tilapia Premium AQUA,S/ 59.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/563423-184-184/93583.jpg?v=637429732604000000,REDONDOS,Baby Chicken Congelado REDONDOS,S/ 15.80 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/28514598-184-184/20353526.jpg?v=638373227689630000,GOVIMAR,Tubo de Camalar Gigante Congelado GOVIMAR Bols...,S/ 7.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27174050-184-184/20356151.jpg?v=638258690854600000,FRIGON,Corazón de Cuadril Porcionado FRIGON x kg,S/ 43.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/28740548-184-184/20355273.jpg?v=638431255231500000,HIBERO,Mix Seafood con Pulpo HIBERO Bolsa 340g,S/ 10.99 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/28740458-184-184/20353528.jpg?v=638431254857700000,HIBERO,Chicharrón de Maricos Empanizados HIBERO Bolsa...,S/ 10.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27033138-184-184/20353525.jpg?v=638248329805130000,A1,Anillas de Calamar Gigante A1 Bolsa 350g,S/ 12.72 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/25665617-184-184/20208188.jpg?v=638103733144300000,SAN FERNANDO,Pavitas con Ala Congelada x kg,S/ 12.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/12368453-184-184/20280845.jpg?v=637902724238400000,REDONDOS,Chuleta de Lomo REDONDOS Duroc x kg,S/ 30.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/26761514-184-184/20280540.jpg?v=638229317927500000,SANTA PRISCILA,Langostinos Pelado y Desvenado Grandes SANTA P...,S/ 29.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/9716877-184-184/20271539.jpg?v=637853253166100000,PESCANOVA,Palitos de Merluza PESCANOVA Bolsa 300g,S/ 14.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/585974-184-184/20206702.jpg?v=637435939329200000,ARTISAN,Alita de Pollo ARTISAN Libre de Antibióticos x...,S/ 24.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/585969-184-184/20206727.jpg?v=637435938038130000,ARTISAN,Filete de Pierna sin Piel ARTISAN Libre de Ant...,S/ 36.40 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/585967-184-184/20206732.jpg?v=637435937444270000,AVINKA,Carne Molida de Pollo AVINKA,S/ 23.50 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/519725-184-184/20206121.jpg?v=637417815886230000,AZUL MARINO,Pulpa de Langostino AZUL MARINO Bolsa 200g,S/ 9.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/702158-184-184/20198671.jpg?v=637469302080800000,PESCANOVA,Anillas de Calamar Empanizadas PESCANOVA Bolsa...,S/ 17.49 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/518607-184-184/20189495.jpg?v=637417682338270000,REDONDOS,Piernas y Muslos Aderezo Oriental REDONDOS Bol...,S/ 14.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/518610-184-184/20189494.jpg?v=637417682433570000,REDONDOS,Piernas y Muslos Aderezo Criollo REDONDOS Bols...,S/ 14.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/521884-184-184/20139070.jpg?v=637418423905370000,BELL'S,Porciones de Pez Espada BELL'S Bolsa 400g,S/ 24.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/377210-184-184/20138601.jpg?v=637326971603930000,EL AVIADOR,Alitas de Pollo Buffalo Maceradas EL AVIADOR B...,S/ 23.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/196176-184-184/20138600.jpg?v=636574102572400000,EL AVIADOR,Alitas Maceradas BBQ EL AVIADOR Bolsa 16un,S/ 23.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19995997-184-184/20130008.jpg?v=638017642312900000,UMIFOODS,Langostinos Precocidos con Panko UMI FOODS Bol...,S/ 25.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363490-184-184/20087568.jpg?v=638276834968430000,EL BUEN CORTE,Asado de Cerdo EL BUEN CORTE,S/ 30.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/5882918-184-184/20124484.jpg?v=637786603838570000,REDONDOS,Pollada Criolla REDONDOS Pierna con Encuentro ...,S/ 14.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/518444-184-184/20018857.jpg?v=637417676227630000,PLAZA VEA,Panceta de Cerdo con Hueso con Piel Congelado ...,S/ 35.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27431513-184-184/20098015.jpg?v=638288929723300000,OREGON FOODS,Albóndigas de Carne de Res RANCHERAS Bolsa 600...,S/ 25.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/404079-184-184/20082790.jpg?v=637348520791600000,SAN FERNANDO,Medallón de Lomo de Cerdo SAN FERNANDO,S/ 31.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/178668-184-184/20019465.jpg?v=635909118239030000,PLAZA VEA,Filete de Trucha Congelado,S/ 49.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19995882-184-184/20053652.jpg?v=638017641712970000,PLAZA VEA,Filete de Trucha Fresco,S/ 49.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363500-184-184/20016435.jpg?v=638276835268770000,EL BUEN CORTE,Pernil de Cerdo EL BUEN CORTE,S/ 18.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/518394-184-184/970714.jpg?v=637417674574200000,LA FLORENCIA,Hamburguesa de Res Premium LA FLORENCIA,S/ 25.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363432-184-184/94797.jpg?v=638276833416770000,EL BUEN CORTE,Colita de Cuadril de Res EL BUEN CORTE,S/ 52.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363418-184-184/100339.jpg?v=638276833074400000,EL BUEN CORTE,Entraña Fina de Res EL BUEN CORTE,S/ 54.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/28651504-184-184/20390090.jpg?v=638412811730070000,DOM PORQUITO,Picaña de Cerdo DOM PORQUITO x kg,S/ 26.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/28651502-184-184/20390089.jpg?v=638412811684330000,DOM PORQUITO,Tira de Panceta de Cerdo Rocambole con Piel DO...,S/ 25.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/28740327-184-184/20353527.jpg?v=638431254535700000,HIBERO,Anillas de Calamar Empanizadas HIBERO Bolsa 30...,S/ 14.99 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/25691184-184-184/20258312.jpg?v=638110081409400000,PISCIS,Filete de Trucha Premium Congelado PISCIS,S/ 53.50 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/23552336-184-184/20326051.jpg?v=638068608793070000,ANGUS,Picaña Americana ANGUS SELECTION x kg,S/ 109.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/23552333-184-184/20326052.jpg?v=638068608671300000,ANGUS,Entraña Fina Americana ANGUS SELECTION x kg,S/ 184.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/12368455-184-184/20280856.jpg?v=637902724294370000,REDONDOS,Tira de Panceta sin Piel REDONDOS Duroc x kg,S/ 39.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/12368452-184-184/20280862.jpg?v=637902724210600000,REDONDOS,Tomahawk de Cerdo REDONDOS Duroc x kg,S/ 42.50 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/2354226-184-184/20237902.jpg?v=637665801459370000,AZUL MARINO,Conchas de Abanico AZUL MARINO Media Valva Bol...,S/ 19.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/585968-184-184/20206700.jpg?v=637435937769070000,ARTISAN,Piernitas de Pollo ARTISAN Libre de Antibiótic...,S/ 26.50 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19996718-184-184/20206780.jpg?v=638017647330330000,VADIMAR,Porciones de Salmón VADIMAR Bolsa 500g,S/ 52.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/702157-184-184/20198672.jpg?v=637469302051270000,PESCANOVA,Anillas de Calamar Rebozadas PESCANOVA Bolsa 5...,S/ 15.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/646610-184-184/20190170.jpg?v=637443540934370000,BIG RANCH,Colita de Cuadril Americana BIG RANCH,S/ 89.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638310-184-184/20193036.jpg?v=637928641965070000,LA COLONIA,Guiso Especial LA COLONIA x kg,S/ 39.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638393-184-184/20193066.jpg?v=637928642131670000,LA COLONIA,Lomo Fino LA COLONIA x kg,S/ 84.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638282-184-184/20193047.jpg?v=637928641905300000,LA COLONIA,Asado de Tira sin Hueso LA COLONIA x kg,S/ 36.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/518609-184-184/20189497.jpg?v=637417682400430000,REDONDOS,Piernas y Muslos Aderezo Estofado REDONDOS Bol...,S/ 14.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363496-184-184/20087572.jpg?v=638276835134530000,EL BUEN CORTE,Panceta Sin Piel EL BUEN CORTE,S/ 36.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/726849-184-184/20146136.jpg?v=637478769756830000,PESCANOVA,Langostino Crudo Pelado PESCANOVA Bolsa 300g,S/ 22.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/197620-184-184/20138602.jpg?v=636625048598030000,EL AVIADOR,Alitas Orientales Maceradas EL AVIADOR Bolsa 1...,S/ 23.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/1488440-184-184/20085708.jpg?v=637544512763730000,PLAZA VEA,Asado de Lomo Enrollado,S/ 24.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/197614-184-184/20132845.jpg?v=636625048567570000,URUBEEF,Colita de Cuadril URUBEEF,S/ 62.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/197618-184-184/20132842.jpg?v=636625048585600000,URUBEEF,Bife Angosto URUBEEF,S/ 85.99 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363424-184-184/20109390.jpg?v=638276833213930000,EL BUEN CORTE,Asado de Pejerrey de Ternera EL BUEN CORTE,S/ 59.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/404082-184-184/20082848.jpg?v=637348520867530000,SAN FERNANDO,Pulpa de Pierna de Cerdo SAN FERNANDO,S/ 35.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19995850-184-184/20085771.jpg?v=638017641542430000,PLAZA VEA,Filete de Salmón Congelado,S/ 76.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19996144-184-184/980310.jpg?v=638017643467270000,PLAZA VEA,Bife de Lomo de Cerdo,S/ 26.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/28324483-184-184/20165.jpg?v=638355555760870000,SAN FERNANDO,Enrollado de Pavita SAN FERNANDO Americano uni...,S/ 46.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27363460-184-184/100340.jpg?v=638276834133830000,EL BUEN CORTE,Bife de Vacío de Res EL BUEN CORTE,S/ 49.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/27178936-184-184/20328306.jpg?v=638260697318200000,FRIGON,Asado Cuadrado Porcionado FRIGON x kg,S/ 33.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/26051031-184-184/20349709.jpg?v=638163449286900000,EL REY DEL PULPO,Tentáculos de Pulpo Cocido EL REY DEL PULPO x ...,S/ 59.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/26011180-184-184/20328791.jpg?v=638151319765030000,DOLORES,Cubitos de Atún DOLORES Aleta Amarilla Bolsa 2...,S/ 19.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/26011179-184-184/20328792.jpg?v=638151319386630000,DOLORES,Filete de Atún DOLORES Costra de Ajonjolí Bols...,S/ 36.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/25718496-184-184/20328400.jpg?v=638127996580300000,SAN FERNANDO,Costillas St Louis de Cerdo SAN FERNANDO Sabor...,S/ 38.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/24440693-184-184/20326657.jpg?v=638083094507230000,SALAS,Alitas de Pollo Char Siu SALAS Alitas Macerada...,S/ 31.49 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/23935583-184-184/20280541.jpg?v=638074657331570000,AZUL MARINO,Mixtura de Mariscos x kg,S/ 32.50 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/12368422-184-184/20280844.jpg?v=637902724119930000,REDONDOS,Tira de Panceta con Piel REDONDOS Duroc x kg,S/ 38.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/12368331-184-184/20280860.jpg?v=637902724003300000,REDONDOS,Bondiola de Cerdo REDONDOS Duroc x kg,S/ 35.50 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/10050606-184-184/20271597.jpg?v=637859393936830000,SANTA PRISCILA,Langostino Apanado SANTA PRISCILA Bolsa 454g,S/ 32.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/9767615-184-184/20277614.jpg?v=637854104564330000,PESCANOVA,Peskitos de Merluza PESCANOVA Bolsa 300g,S/ 18.50 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/19996716-184-184/20206291.jpg?v=638017647272030000,AZUL MARINO,Anillas de Calamar + Tentáculo AZUL MARINO Bol...,S/ 14.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/25835378-184-184/20206123.jpg?v=638132704788330000,AZUL MARINO,Langostinos Precocidos AZUL MARINO Bolsa 300g,S/ 29.90 un,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638377-184-184/20193069.jpg?v=637928642102500000,LA COLONIA,Bicteck LA COLONIA x kg,S/ 40.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638234-184-184/20193045.jpg?v=637928641806230000,LA COLONIA,Bife de Vacío LA COLONIA x kg,S/ 45.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638327-184-184/20193052.jpg?v=637928641993870000,LA COLONIA,Bife Angosto LA COLONIA x kg,S/ 49.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638423-184-184/20193063.jpg?v=637928642198830000,LA COLONIA,Lomito Saltado LA COLONIA x kg,S/ 37.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/13638265-184-184/20193044.jpg?v=637928641870470000,LA COLONIA,Bife Ancho LA COLONIA x kg,S/ 49.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/6598317-184-184/20112259.jpg?v=637802043435570000,LAS NORAS,Lomo Fino de Res LAS NORAS,S/ 143.49 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/404077-184-184/20082796.jpg?v=637348520751530000,SAN FERNANDO,Solomillo de Cerdo SAN FERNANDO,S/ 41.90 x kg,plazavea,"Carnes, aves y pescados"
https://plazavea.vteximg.com.br/arquivos/ids/23935581-184-184/261500.jpg?v=638074657235330000,PLAZA VEA,Cangrejo x un,S/ 4.20 un,plazavea,"Carnes, aves y pescados"
